,id,y,x1,x2,x3,x4,x5,x7,x8,x9,x10,x6_2,x6_3,x6_4,x6_5,x6_6,x6_7
615,615,2,-0.90227,0.16569,0.14139000000000002,0.03959,1,-3.2483299999999997,-0.452,-1.59361,1.30588,0,0,0,0,0,0
616,616,1,0.33483,-0.75352,-0.9043100000000001,0.9979100000000001,0,-0.44438999999999995,-1.8955,3.0009099999999997,3.4254,0,0,0,0,0,0
617,617,2,2.04775,-0.44198,0.14307,0.02225,0,-1.55867,-1.23593,-0.8443299999999999,1.30285,0,0,0,0,0,0
618,618,2,0.1094,1.44987,0.07511,0.01169,1,-1.005,-1.38521,-1.4744700000000002,0.23945999999999998,0,0,0,0,0,1
619,619,1,-0.98406,1.74604,0.06762,0.10128999999999999,1,0.61803,1.0936,-1.03759,1.86326,0,0,0,0,0,1
620,620,1,-1.20665,1.9621,-0.33216999999999997,0.49312,1,2.13022,1.78466,3.31627,3.12285,0,0,0,0,0,1
621,621,2,-0.28079,0.13586,-0.6176699999999999,0.6953699999999999,0,-0.9069799999999999,-1.50009,-3.1463900000000002,2.29584,0,0,0,0,0,0
622,622,1,-2.7207,1.44558,-0.08502,0.20663,1,0.1976,0.35416,-1.6032,1.4766700000000001,0,0,0,0,0,1
623,623,3,-1.68177,0.28714,-0.30196999999999996,0.43327,0,1.1485,-0.3708,-2.5208,1.37347,1,0,0,0,0,0
624,624,2,0.15031,-0.8761,-0.67407,0.77031,0,-0.95942,-1.33054,-1.13395,0.08069,0,0,0,0,0,0
625,625,2,-0.63895,0.66211,-0.612,0.62841,1,-1.31124,-1.6120700000000001,-2.90294,0.03317,0,0,1,0,0,0
626,626,2,1.41185,-0.76942,-0.6682100000000001,0.79014,0,-0.49668,-0.10224,-3.09573,-0.84221,0,0,0,0,0,0
627,627,1,1.43764,-0.27762,-0.8655,0.9154700000000001,0,0.7029,0.32691,2.00732,2.82729,0,0,0,0,0,0
628,628,2,-1.80781,0.81168,-0.56281,0.7095199999999999,1,-0.8423799999999999,-2.07143,-3.67801,1.63731,0,0,0,0,0,1
629,629,2,0.04251,-1.16605,-0.38298000000000004,0.5262399999999999,0,-0.86456,-0.72855,-2.60831,0.44318,0,0,0,0,0,0
630,630,2,-1.33597,-0.6056,0.15133,0.08317999999999999,0,-0.68872,-1.79393,-3.67147,2.36954,0,0,0,0,0,0
631,631,1,-1.36389,1.08337,-0.35881,0.48641,1,-0.60228,2.56407,1.98111,2.74701,0,0,0,0,0,1
632,632,1,-1.35556,1.71117,-0.8608600000000001,0.8958,1,-0.3364,1.18187,-2.50441,1.49256,0,0,0,0,0,1
633,633,3,-0.35549,0.79054,-0.8702200000000001,1.0204600000000001,0,0.67438,-0.9000600000000001,0.90365,2.5843,0,0,0,0,0,1
634,634,1,-0.2705,1.98287,-0.29884,0.39603,1,0.41512,0.65347,2.80888,1.54857,0,0,0,0,0,1
635,635,1,1.14772,-0.38425,-0.9969,1.06818,0,-0.54098,-1.05463,0.38195999999999997,0.5977600000000001,0,0,0,0,0,0
636,636,2,1.4246,-0.60931,-0.11879,0.2729,0,-2.27126,-0.81238,-1.96927,1.45907,0,0,0,0,0,0
637,637,2,2.66215,-0.82874,-0.51962,0.6891,0,-2.2852099999999997,-1.3933200000000001,-2.8114,1.6223299999999998,0,0,0,0,0,0
638,638,1,2.00779,1.03909,0.18300999999999998,0.01795,1,3.9032,3.68062,-1.9665400000000002,1.51306,0,0,0,0,0,1
639,639,1,-1.04329,-0.12553,-0.66857,0.69128,0,2.44085,0.26521999999999996,-2.00305,1.63311,0,0,0,0,0,0
640,640,1,-1.23479,1.22093,0.07485,0.04963,1,2.9907,0.22391,0.7738,-0.42296000000000006,0,0,0,0,0,1
641,641,2,0.25292,-1.2284,-0.06642999999999999,0.23351999999999998,0,-0.6492600000000001,-0.84995,-4.054180000000001,2.25163,0,0,0,0,0,0
642,642,1,1.26296,-2.26979,-1.01939,1.10008,0,0.18005,1.07273,-2.01951,1.87802,0,0,0,0,0,0
643,643,2,-1.90602,0.1955,-0.39378,0.40066999999999997,0,-0.83594,-0.8839899999999999,-0.2729,0.80567,0,0,0,0,0,0
644,644,2,0.46937,-0.44047,-0.59741,0.77589,0,-0.8489399999999999,-0.34909,-0.11885,2.42403,0,0,0,0,0,0
645,645,2,0.84452,0.42012,-0.38215,0.44504,0,-0.46426999999999996,-1.3744399999999999,-2.8527400000000003,1.49105,1,0,0,0,0,0
646,646,1,0.40547,-0.57217,-0.6324,0.741,0,1.84565,1.57375,4.64135,0.62429,0,0,0,0,0,0
647,647,2,-3.06675,1.29954,0.08194,0.11688,1,-0.10462,-0.5232600000000001,1.00817,0.59953,0,0,0,0,0,1
648,648,2,1.82636,0.31615,-0.06163,0.2935,1,-1.4209200000000002,-1.63143,-1.25651,0.28823000000000004,0,1,0,0,0,0
649,649,2,1.31795,0.21418,-0.7248100000000001,0.8059,0,-1.07681,-1.51898,-2.7319,0.58045,0,0,0,0,0,0
650,650,3,0.86353,2.25505,-0.36818,0.63229,1,0.61054,-0.718,-0.49843999999999994,3.68802,0,0,0,0,0,1
651,651,2,2.37719,-2.20229,-0.06801,0.21836,0,-0.59601,-0.32798,-2.2707,0.23889000000000002,0,0,0,0,0,0
652,652,2,-1.71949,0.73291,-0.05484,0.28615999999999997,1,-1.61381,-1.15398,-3.228,1.14668,0,0,0,0,0,1
653,653,1,1.41797,-1.28272,-0.96703,1.02378,0,3.62575,2.61301,-2.69551,0.32243,0,0,0,0,0,0
654,654,1,-0.92164,-0.66026,-0.8449,0.9313,0,2.3812900000000004,1.94662,1.49892,-0.6583100000000001,0,0,0,0,0,0
655,655,2,2.13401,-0.28623,-0.02179,0.08663,0,-1.84244,-1.72376,-2.09266,0.56353,0,0,0,0,0,0
656,656,3,-0.05462,-1.89541,-0.55597,0.51364,0,0.43746,-0.77695,2.94787,1.59992,0,0,0,0,0,0
657,657,2,1.0267,-0.52927,-0.30524,0.50498,0,0.71845,-1.83614,-1.59178,2.2934099999999997,0,0,0,0,0,0
658,658,1,2.53881,1.8233,-1.26906,1.24211,1,2.19408,1.5509899999999999,-0.41326999999999997,0.23235999999999998,0,0,0,0,0,1
659,659,1,-1.07157,0.90734,-0.7450399999999999,0.84765,1,2.8618900000000003,0.39859,-1.7181400000000002,1.4143,0,0,0,0,0,1
660,660,2,0.16757,-0.23601,-0.38125,0.47339,0,-1.39362,-0.67782,-2.07261,0.7679600000000001,0,0,0,0,0,0
661,661,1,0.1069,-0.35371,-0.37549,0.43631000000000003,0,2.0623,-3.0738,-0.67652,0.4899,0,0,0,0,0,0
662,662,3,1.10454,-1.3327,-0.8855299999999999,0.8757799999999999,0,1.52051,0.5422899999999999,-0.71968,0.38119000000000003,0,0,0,0,0,0
663,663,2,-1.47271,0.25321,0.13867000000000002,0.09204,1,0.06162,-1.94117,-1.96748,3.4122199999999996,1,0,0,0,0,0
664,664,3,-1.2507,2.7079,-0.49838000000000005,0.69057,1,0.91341,-0.79027,2.34707,0.17343,0,0,0,0,0,1
665,665,1,1.09425,-1.72708,-0.36703,0.47088,0,1.3246799999999999,4.23797,2.7256299999999998,-0.41097,0,0,0,0,0,0
666,666,2,-2.21858,1.24851,0.037689999999999994,0.22543000000000002,1,-1.39992,-1.40859,-4.48993,0.39002,0,0,0,0,0,1
667,667,2,-1.48189,-0.15344,-0.28004,0.435,0,-1.02942,-1.5529700000000002,-1.3107,0.82729,0,0,0,0,0,0
668,668,1,-3.24304,0.44405,-0.39461999999999997,0.54537,0,1.9573200000000002,0.62085,-1.9628400000000001,1.8922700000000001,0,1,0,0,0,0
669,669,1,0.25981,-0.84442,0.06105,0.11492000000000001,0,1.50956,0.6917,-1.9989400000000002,1.19818,0,0,0,0,0,0
670,670,3,0.97589,0.30906,-1.11084,1.1304299999999998,0,1.21209,1.802,-1.8517400000000002,0.48153999999999997,0,0,0,0,0,0
671,671,1,1.36967,-0.98229,-0.35649000000000003,0.40856,0,-0.08392999999999999,-0.71983,-0.01865,-0.03562,0,0,0,0,0,0
672,672,1,-2.30676,0.55291,-0.9503,1.0270299999999999,0,-0.94276,-2.00304,0.42025,0.54469,0,0,1,0,0,0
673,673,2,0.945,-0.04772,-0.39886,0.42272,0,-0.79837,-1.6580099999999998,-1.6703700000000001,1.51511,0,0,0,0,0,0
674,674,3,-2.50275,-0.13488,-1.4172,1.27791,0,0.48241999999999996,-0.40087,0.23174,4.79505,0,0,0,0,0,0
675,675,3,1.48999,-1.48635,-0.57692,0.65679,0,1.8962900000000003,-2.10588,0.43592,-2.4940599999999997,0,0,0,0,0,0
676,676,3,-0.06005,-0.87415,-1.0761399999999999,1.07144,0,-1.15584,1.3806200000000002,-1.3874600000000001,3.72244,0,0,0,0,0,0
677,677,2,1.89958,0.27591,-0.00418,0.08847999999999999,1,-1.4605,-1.8137900000000002,-1.2412,3.01384,0,0,0,0,0,0
678,678,2,0.32613,-1.69361,0.0607,0.12846,0,-0.96698,-0.71082,-1.0397399999999999,0.89618,0,0,0,0,0,0
679,679,1,0.33332,-0.97082,-0.57852,0.71744,0,0.9623299999999999,0.7965300000000001,0.62278,-0.51782,0,0,0,0,0,0
680,680,2,1.37178,-0.16207,0.17122,0.03782,0,0.2188,-1.22155,-2.2951200000000003,0.42583999999999994,0,0,0,0,0,0
681,681,2,-0.54233,-0.33988,-0.49493000000000004,0.48301000000000005,0,-1.80709,-0.88451,-3.75336,1.38184,0,0,0,0,0,0
682,682,2,0.23456,1.57666,-0.1469,0.42161000000000004,1,-1.24038,-1.21002,0.82252,-0.18143,0,0,0,0,0,1
683,683,2,-2.06049,1.06882,0.01976,0.1496,1,-1.0146600000000001,-0.6561,-2.09065,2.59298,0,0,0,0,0,1
684,684,3,-0.43977,1.10547,-0.44408000000000003,0.5714100000000001,1,2.34216,-0.18545,-2.5455200000000002,0.4762,0,0,0,0,0,1
685,685,2,-0.61966,-0.35207,-0.06121,0.056920000000000005,0,-0.9477399999999999,0.21479,-0.96088,1.8483599999999998,0,0,0,0,0,0
686,686,2,-0.22679,-0.40513,-0.14027,0.18804,0,-1.5509700000000002,-2.08233,-0.33334,2.7730200000000003,0,0,0,0,0,0
687,687,2,-0.08501,1.45931,0.26683,-0.03125,1,-1.77387,0.3887,-2.81608,3.21874,0,0,0,0,0,1
688,688,1,0.81462,-0.46579,0.10918,0.0504,0,-0.30213,0.79528,3.00679,1.80818,0,0,0,0,0,0
689,689,3,0.56624,0.15751,-0.9823799999999999,0.92119,0,2.4655400000000003,1.6403900000000002,-1.0959299999999998,3.47055,0,0,0,0,0,0
690,690,1,1.43991,0.21206,-0.80891,0.9117700000000001,0,1.25804,0.6046100000000001,-0.17945999999999998,3.92381,0,0,0,0,0,0
691,691,1,2.45154,-1.18571,0.026639999999999997,0.17110999999999998,0,-0.9480299999999999,-2.75362,3.22507,0.67677,0,0,0,0,0,0
692,692,3,-2.60428,-0.05899,-1.1412799999999999,1.2709,0,-0.18894,-0.92475,0.17096,0.44785,0,0,0,0,0,0
693,693,2,-0.19817,0.63044,-0.38292,0.47886999999999996,1,-0.76352,-2.31142,-0.0925,-0.05832999999999999,0,0,0,1,0,0
694,694,3,1.8427,-0.57707,-0.66277,0.7046600000000001,0,0.41723999999999994,0.23886,-0.12464000000000001,0.10405,0,0,0,0,0,0
695,695,2,0.0586,-1.3242,-0.60136,0.64558,0,-0.82331,-0.45364,-2.5108900000000003,0.9412,0,0,0,0,0,0
696,696,3,2.47961,-0.62772,-1.3637299999999999,1.3440299999999998,0,0.0359,-0.37489,0.43911999999999995,-0.63061,0,0,0,0,0,0
697,697,2,0.96145,-0.71178,-0.37014,0.45628,0,-0.022619999999999998,-0.69622,-0.37451999999999996,1.70138,0,0,0,0,0,0
698,698,1,2.95782,-1.29023,-0.74164,0.75971,0,-1.28132,0.95329,0.50994,0.85487,0,0,0,0,0,0
699,699,3,2.3375,-1.23154,-0.06679,0.36304000000000003,0,2.11003,1.7419900000000001,-1.0267899999999999,-1.46548,0,0,0,0,0,0
700,700,1,0.44817,-0.39117,-0.28352,0.456,0,-0.41476,2.9539,2.3935,0.6038600000000001,0,0,0,0,0,0
701,701,2,1.5798,-1.05855,-0.54219,0.7227,0,-1.6448599999999998,-0.36769,-1.9323,3.04822,0,0,0,0,0,0
702,702,3,0.69733,1.0685,-0.7505,0.9252100000000001,1,1.70725,0.52093,-0.6926800000000001,1.60816,0,0,0,0,0,1
703,703,2,2.10904,-1.46806,-0.36696999999999996,0.54357,0,-0.9408299999999999,-0.48212,-2.55861,2.45148,0,0,0,0,0,0
704,704,2,0.49921,-0.02093,-0.53383,0.56162,0,-0.21861,-1.12991,-4.37568,1.5184,0,0,0,0,0,0
705,705,2,0.1685,0.78888,-0.52441,0.74034,1,-0.23892,-0.62673,-3.5689,1.92136,0,0,0,0,0,1
706,706,2,-2.45413,-1.10085,-0.042480000000000004,0.29777,0,-0.31022,-1.99803,-3.0657099999999997,-0.09308,0,0,0,0,0,0
707,707,3,0.27433,-1.87591,-0.31401999999999997,0.42076,0,1.2181799999999998,1.37985,-1.37628,0.55899,0,0,0,0,0,0
708,708,2,0.58134,0.15302,0.0965,0.10628,1,-2.64816,-1.00735,-1.39632,0.14665999999999998,0,0,0,0,0,0
709,709,1,1.61362,1.05564,-0.9962,1.00922,1,0.4947,1.08205,3.6280099999999997,3.4377199999999997,0,0,0,0,0,1
710,710,2,-0.6225,0.54532,-0.39942,0.39455999999999997,1,-0.39558000000000004,-1.2655399999999999,-2.05875,-0.13480999999999999,0,1,0,0,0,0
711,711,1,0.67918,0.99876,-0.8151,0.8575799999999999,1,0.12517999999999999,-0.32628,2.54121,0.67193,0,0,0,0,0,1
712,712,2,0.44835,-0.64337,-0.5856600000000001,0.5340699999999999,0,-0.09078,-0.7703399999999999,-1.81283,0.56095,0,0,0,0,0,0
713,713,2,-0.21203,-0.08621,-0.58613,0.69804,0,-0.83109,-0.25839,-1.3966399999999999,0.9734700000000001,0,0,0,0,0,0
714,714,2,0.53747,2.63329,0.0046,0.06617999999999999,1,-0.5773699999999999,1.1143100000000001,-1.04264,0.53281,0,0,0,0,0,1
715,715,2,-1.59555,-0.3625,-0.7600100000000001,0.80528,0,-1.6734200000000001,-0.51459,-1.66605,-0.22905,0,0,0,0,0,0
716,716,2,3.31563,-2.22434,-0.0018399999999999998,0.27796,0,-1.18906,-2.18491,-2.07812,1.22583,0,0,0,0,0,0
717,717,3,1.27535,-0.96355,-0.56517,0.53051,0,2.14085,0.25586,-0.37733,3.21133,0,0,0,0,0,0
718,718,2,0.23515,0.06716,-0.50676,0.53662,0,-1.0278399999999999,-1.03725,-2.17748,0.76484,0,0,0,0,0,0
719,719,2,-1.49038,1.82307,-0.45785,0.5768,1,-1.42067,-1.2598799999999999,0.45009,-0.09272000000000001,0,0,0,0,0,1
720,720,1,-1.09168,1.12332,-0.94596,0.98374,1,-0.14261,0.16449,-3.0559,1.3187799999999998,0,0,0,0,0,1
721,721,2,-2.15204,-0.03966,-0.54022,0.55101,0,-1.6646400000000001,-1.9109599999999998,-1.2657100000000001,1.24355,0,0,0,0,0,0
722,722,2,1.12952,0.76583,-0.20034000000000002,0.35001,1,0.5003,-0.45633,-1.4882,-1.28969,0,0,0,0,0,1
723,723,3,-2.27685,0.01759,-1.26948,1.30941,0,2.4657299999999998,2.4236400000000002,2.0638099999999997,-1.5481200000000002,0,0,0,0,0,0
724,724,1,0.28304,0.43485,-0.87244,0.9028299999999999,0,-1.88,-0.20334000000000002,-3.97931,2.82733,1,0,0,0,0,0
725,725,2,-0.17912,-0.27327,-0.04079,0.05559,0,-0.69707,-0.26689,-3.15836,-0.56777,0,0,0,0,0,0
726,726,3,1.61957,1.08693,-1.09128,1.16561,0,-1.39352,0.021230000000000002,-1.1296700000000002,2.6653599999999997,0,0,0,0,0,1
727,727,2,-0.78559,-0.42026,-0.24456999999999998,0.33325,0,-2.01762,-0.38732,0.81488,1.41755,0,0,0,0,0,0
728,728,2,-0.17744,-1.5197,-0.030160000000000003,0.10507000000000001,0,-0.9502,-0.582,-0.33376,0.44703000000000004,0,0,0,0,0,0
729,729,2,-0.00235,1.16537,0.06105,0.06855,1,-1.7370299999999999,-0.9110299999999999,-1.62056,0.7817,0,0,0,0,0,1
730,730,2,-0.00477,0.01217,-0.24291,0.27858,0,-2.25313,-1.92983,-2.64902,0.7619,0,0,0,0,0,0
731,731,2,-0.76531,0.67566,-0.65503,0.67298,1,-0.97304,-1.43149,-3.15898,-1.59038,0,0,1,0,0,0
732,732,2,0.251,-1.72208,-0.9456700000000001,0.85357,0,-0.51755,-0.9210200000000001,-2.4484,1.7604,0,0,0,0,0,0
733,733,1,2.53149,-1.95202,-0.09086,0.26211999999999996,0,0.8260200000000001,0.47647,1.77299,1.03813,0,0,0,0,0,0
734,734,3,-1.1282,1.12342,-1.2031,1.25696,0,1.46908,0.21070999999999998,-1.39883,2.67352,0,0,0,0,0,1
735,735,3,1.96702,0.22369,-0.39983,0.63731,0,0.9855,-0.01794,-1.5575700000000001,-0.6507,1,0,0,0,0,0
736,736,3,0.21282,0.36498,-1.23122,1.3032,0,-0.26202,-2.01912,1.52217,1.17398,1,0,0,0,0,0
737,737,2,0.66176,1.15068,-0.26628,0.46605,1,-1.2106,-1.3155700000000001,-2.66873,1.32871,0,0,0,0,0,1
738,738,1,1.58716,-0.39002,-0.38111999999999996,0.47641000000000006,0,0.46261,-0.5223399999999999,-1.34909,0.12418,0,0,0,0,0,0
739,739,2,-0.9046,0.53817,-0.36468,0.57191,0,-1.0982399999999999,-0.36294,-1.6151,1.9075,0,0,0,1,0,0
740,740,2,-0.29734,-1.30353,-0.36501999999999996,0.5917,0,-1.8931099999999998,-1.16448,-0.62737,1.20176,0,0,0,0,0,0
741,741,2,-0.08028,2.10242,-0.012759999999999999,0.26491,1,-0.4893,-0.73954,-4.04764,0.48513999999999996,0,0,0,0,0,1
742,742,1,3.40859,-0.69363,-0.00555,0.1236,0,0.69498,0.41484,3.6810099999999997,2.2450799999999997,0,0,0,0,0,0
743,743,1,-1.59886,0.03891,-0.14955,0.27289,0,-0.56114,-0.88284,2.77335,-0.0474,0,0,0,0,0,0
744,744,3,-0.59231,-1.70755,-1.088,1.01652,0,1.0674,-0.5552199999999999,-0.1776,2.06873,0,0,0,0,0,0
745,745,2,0.29589,-1.60121,-0.95773,0.8701,0,-1.1652200000000001,-0.9668899999999999,-2.7359,0.2579,0,0,0,0,0,0
746,746,2,-0.60094,-0.03959,-0.02721,0.08046,0,-0.72116,-0.8805700000000001,-2.29425,1.43689,0,0,0,0,0,0
747,747,2,0.84444,1.05967,-0.9143100000000001,0.85211,1,-1.72822,-1.9335,-1.8615599999999999,1.24825,0,0,0,0,0,1
748,748,2,0.73026,-0.63053,-0.70043,0.81404,0,-1.61755,-0.36013,-2.3985,2.2662,0,0,0,0,0,0
749,749,2,-1.09381,-0.26027,-0.56985,0.72545,0,-1.14792,-1.15962,0.37551,0.60716,0,0,0,0,0,0
750,750,1,0.3472,-1.06884,-0.2055,0.30756,0,1.9803,-0.80519,-1.88705,1.48186,0,0,0,0,0,0
751,751,2,-1.30392,1.71812,-0.38658000000000003,0.47396000000000005,1,-0.47445,-1.1921,-1.66555,0.1743,0,0,0,0,0,1
752,752,1,-0.88581,-1.98542,-0.53851,0.62263,0,2.47658,-0.2503,2.76008,0.14365,0,0,0,0,0,0
753,753,3,2.0159,-0.20105,-0.09101000000000001,0.38308000000000003,0,2.73509,-0.75678,0.77972,3.22978,0,0,0,0,0,0
754,754,1,-2.94253,1.02797,-0.15977,0.31666,1,1.5182799999999999,-0.09268,-3.35201,1.7642799999999998,0,0,0,0,0,1
755,755,3,-0.749,-0.06245,-1.3227799999999998,1.29998,0,-0.18886,-0.59746,2.26192,-0.38113,0,0,0,0,0,0
756,756,1,-0.268,-0.17213,0.043,0.07281,0,4.99771,-0.93601,3.7407800000000004,2.83853,0,0,0,0,0,0
757,757,2,1.34826,0.91346,0.32097,0.0034200000000000003,1,-0.83188,-1.91705,-1.4109399999999999,0.7903100000000001,0,0,0,0,0,1
758,758,3,1.5871,-0.31651,-1.03625,1.12533,0,1.68743,1.6246200000000002,-0.94383,1.9549,0,0,0,0,0,0
759,759,1,1.39038,0.22913,0.01659,0.10064,1,1.37989,0.46032,0.60792,1.8677700000000002,0,0,0,0,0,0
760,760,1,0.85942,-2.34161,-0.9159299999999999,1.0191299999999999,0,1.77788,2.32908,4.02341,0.38095999999999997,0,0,0,0,0,0
761,761,2,-1.04316,0.93409,-0.7568199999999999,0.79443,1,-1.57171,0.52322,-1.92485,0.702,0,0,0,0,0,1
762,762,2,0.7758,-0.96095,-0.53656,0.65687,0,-0.72007,-1.0852600000000001,-2.4599599999999997,2.21767,0,0,0,0,0,0
763,763,3,0.13406,2.05027,-0.08445,0.35313,1,1.0699100000000001,-0.47135,-1.26935,1.6605299999999998,0,0,0,0,0,1
764,764,2,0.49063,-0.60368,-0.2838,0.49144,0,-1.8244,1.10588,-1.01936,0.23733,0,0,0,0,0,0
765,765,1,2.65926,0.22337,0.12697,0.00884,1,1.62775,0.86567,-2.11975,2.00326,0,0,0,0,0,0
766,766,2,-0.95883,1.62583,-0.44146,0.41386999999999996,1,-1.18478,0.30659000000000003,-4.08458,0.39029,0,0,0,0,0,1
767,767,2,0.90604,-0.2271,-0.3327,0.33494,0,-1.5062200000000001,0.08632999999999999,-1.29649,0.7911199999999999,0,0,0,0,0,0
768,768,1,2.92532,1.35066,0.13323,0.05694,1,-0.49873,0.28007,1.92133,0.9305,0,0,0,0,0,1
769,769,2,1.1,-0.62198,-0.75995,0.69548,0,-0.70568,-0.20664000000000002,-0.85195,0.28975,0,0,0,0,0,0
770,770,1,-3.09325,-0.37756,0.23873000000000003,-0.016819999999999998,0,-0.80383,0.47421,-2.8573,0.97885,0,0,0,0,0,0
771,771,2,1.77665,-1.47589,-0.12966,0.11735,0,0.78541,-1.43668,-4.5225,0.37715,0,0,0,0,0,0
772,772,2,-0.1011,-0.78109,0.01734,0.03028,0,-1.48346,-0.74383,-0.83667,1.1334600000000001,0,0,0,0,0,0
773,773,1,2.35081,-0.30621,-0.03519,0.23684000000000002,0,1.03383,2.5634200000000003,-3.5028099999999998,0.59308,0,0,0,0,0,0
774,774,1,0.17041,-1.46728,-0.30911,0.45042,0,0.06369,0.71427,3.65614,-0.4548,0,0,0,0,0,0
775,775,1,-0.81627,-2.17214,-0.98035,1.05874,0,3.4862699999999998,3.4118800000000005,1.2826600000000001,2.64513,0,0,0,0,0,0
776,776,3,-0.96876,1.02926,-0.74384,0.7350899999999999,1,1.6687900000000002,0.1366,-0.93099,1.269,0,0,0,0,0,1
777,777,1,-0.71009,-0.52296,-1.18416,1.1869399999999999,0,1.88497,0.89274,2.70892,1.18014,0,0,0,0,0,0
778,778,2,2.80386,-1.50432,-0.17365999999999998,0.2135,0,-0.13548,-0.25791,-1.9968599999999999,0.93966,0,0,0,0,0,0
779,779,1,1.19634,0.56937,-0.81414,0.8688799999999999,0,1.20026,2.73406,2.75327,1.81003,0,0,1,0,0,0
780,780,1,-1.31143,0.73233,-0.82845,0.92584,0,-1.0801399999999999,2.59619,-3.56428,1.69419,0,0,0,0,1,0
781,781,2,-1.81331,0.88125,-0.5180600000000001,0.4787,1,-1.10851,-1.33903,-2.41008,0.30463,0,0,0,0,1,0
782,782,1,-0.16112,-1.94097,-0.62893,0.73451,0,0.21025,2.3862099999999997,0.05822000000000001,-0.8976299999999999,0,0,0,0,0,0
783,783,2,-0.29866,0.22939,0.16055999999999998,-0.01926,1,-2.17941,-1.2353399999999999,-2.11993,2.52589,0,0,0,0,0,0
784,784,1,0.55982,-1.28953,-0.34568000000000004,0.42249,0,-0.19039,1.73728,3.19329,2.75486,0,0,0,0,0,0
785,785,1,0.42859,-0.744,-0.26066,0.32827,0,-1.39626,-1.02098,-1.4314799999999999,1.52605,0,0,0,0,0,0
786,786,3,-0.5518,-0.57271,-0.53288,0.7307,0,-0.008159999999999999,-0.21533000000000002,0.95944,-0.8491200000000001,0,0,0,0,0,0
787,787,3,-1.0881,-0.55372,-1.11295,1.28891,0,2.7046,-1.7116900000000002,-0.65709,3.25363,0,0,0,0,0,0
788,788,1,1.97852,-0.10708,-0.43418999999999996,0.5603199999999999,0,0.07505,-0.9157700000000001,-0.67494,0.41329,0,0,0,0,0,0
789,789,2,0.0983,-0.73838,-0.55506,0.7347199999999999,0,-1.13649,-1.48147,-1.86968,-1.4070200000000002,0,0,0,0,0,0
790,790,2,1.96615,0.55911,-0.36283000000000004,0.33218000000000003,1,-0.47431,-2.34458,-2.1877400000000002,1.2537,0,1,0,0,0,0
791,791,1,0.25781,-0.3795,0.038110000000000005,0.14966,0,-0.9206200000000001,-0.37415,-4.47834,4.6335,0,0,0,0,0,0
792,792,2,1.72867,-0.3255,-0.316,0.35824,0,0.06232000000000001,-1.1140299999999999,-1.39838,-0.02721,0,0,0,0,0,0
793,793,2,0.62802,0.65785,-0.39511,0.60658,1,-0.48465,-1.42753,-1.2389,0.04703,0,0,0,0,1,0
794,794,2,1.54144,1.04672,-0.58104,0.8055,1,-2.84625,-0.63527,-4.1997800000000005,2.65389,0,0,0,0,0,1
795,795,2,-1.55545,0.79284,-0.65252,0.7429100000000001,1,-1.7352900000000002,-0.6494800000000001,-2.3888700000000003,0.7798,0,0,0,0,1,0
796,796,1,-1.23301,0.00484,-0.8452200000000001,0.9280299999999999,0,0.58498,1.19403,-1.5823399999999999,0.43177,0,0,0,0,0,0
797,797,1,-1.8421,-0.27445,-0.14165999999999998,0.23360999999999998,0,2.37803,3.4586300000000003,-2.85498,2.25227,0,0,0,0,0,0
798,798,3,1.74371,0.05462,-1.0389899999999999,0.99759,0,1.4573399999999999,-0.98544,2.53931,-1.32762,0,0,0,0,0,0
799,799,2,0.9352,-0.87896,-0.34714,0.38071,0,0.1826,0.23642,1.08784,-0.10545999999999998,0,0,0,0,0,0
800,800,3,-3.44165,1.76991,-0.35848,0.61949,1,3.28338,0.59275,-0.04336,3.1673,0,0,0,0,0,1
801,801,2,0.11614,0.10872,-0.86301,0.78415,0,-0.7944899999999999,-2.65245,-1.30672,2.83182,0,0,0,0,0,0
802,802,3,-1.47846,0.78017,-0.6571100000000001,0.59683,1,1.58394,-0.12991,1.67943,-0.41018999999999994,0,0,0,1,0,0
803,803,2,-0.1944,0.03174,0.19458,0.01823,1,-1.52033,-0.8835200000000001,-3.4415,1.49625,0,0,0,0,0,0
804,804,3,-0.28575,-0.36289,-0.78458,0.96254,0,1.9181099999999998,2.41677,3.05905,-0.13951,0,0,0,0,0,0
805,805,1,-1.63575,0.65919,-0.64115,0.70521,0,-0.76095,2.36455,-0.9062899999999999,0.81794,0,0,0,1,0,0
806,806,2,0.86371,1.67108,0.09887,0.05732,1,-0.87779,-0.10676,-1.0429700000000002,0.17126,0,0,0,0,0,1
807,807,1,-0.82081,-0.33117,-0.57377,0.6096600000000001,0,-1.4814100000000001,0.27516999999999997,-3.55436,1.49651,0,0,0,0,0,0
808,808,3,2.24484,1.12651,-1.35897,1.35216,0,0.30351999999999996,0.39543,2.92651,-1.16046,0,0,0,0,0,1
809,809,2,-1.62862,1.58362,-0.5373,0.58067,1,-1.0582799999999999,-0.77999,-3.05362,1.51601,0,0,0,0,0,1
810,810,1,1.43111,-0.50909,-1.11642,1.17779,0,0.10517,2.71902,2.86645,1.52389,0,0,0,0,0,0
811,811,3,-1.09584,0.17947,-1.1498700000000002,1.03613,0,0.7892899999999999,-2.24641,-1.0881299999999998,4.252190000000001,0,0,0,0,0,0
812,812,2,1.09341,0.85444,-0.5535,0.79924,1,0.03249,-1.51684,-1.94967,-0.10250999999999999,0,0,0,0,0,1
